imdb_id,tmbd_id,title,mpa,genre,runtime,release_date,producion_company,revenue,budget,vote_average,vote_count,popularity,director,director_gender
tt0103074,1541,Thelma & Louise,R,Drama,130,1991-05-24,Metro-Goldwyn-Mayer,45361000,16000000,7.6,3166,31.67,Ridley Scott,Male
tt0102685,1089,Point Break,R,Action,122,1991-01-31,Largo Entertainment,83531958,24000000,7.142,3327,42.575,Kathryn Bigelow,Female
tt0102768,11364,Regarding Henry,PG-13,Romance,108,1991-07-10,Paramount,43001500,25000000,6.551,536,11.155,Mike Nichols,Male
tt0101889,177,The Fisher King,R,Comedy,138,1991-09-20,TriStar Pictures,41895491,24000000,7.279,1247,14.692,Terry Gilliam,Male
tt0102614,14362,Out for Justice,R,Action,91,1991-04-12,Arnold Kopelson Productions,39673161,14000000,6.08,402,24.709,John Flynn,Male
tt0101746,26142,The Doctor,PG-13,Drama,122,1991-07-24,Touchstone Pictures,38120905,12000000,6.37,73,7.302,Randa Haines,Female
tt0101452,1649,Bill & Ted's Bogus Journey,PG,Adventure,93,1991-07-19,Orion Pictures,38000000,20000000,6.299,1122,16.011,Peter Hewitt,Male
tt0101669,11498,Dead Again,R,Mystery,107,1991-08-23,Mirage Enterprises,38016380,NA,6.42,350,9.979,Kenneth Branagh,Male
tt0102951,25562,Soapdish,PG-13,Comedy,97,1991-05-31,Paramount,36489888,25000000,6.246,234,16.49,Michael Hoffman,Male
tt0101917,11284,Freddy's Dead: The Final Nightmare,R,Horror,89,1991-09-05,New Line Cinema,34900000,5000000,5.3,1223,29.086,Rachel Talalay,Female
tt0103247,12227,White Fang,PG,Action,107,1991-01-18,Walt Disney Pictures,34793160,14000000,6.71,561,17.935,Randal Kleiser,Male
tt0101761,10537,The Doors,R,Music,140,1991-03-01,Carolco Pictures,34416893,38000000,7.123,1322,22.975,Oliver Stone,Male
tt0102216,10804,King Ralph,PG,Comedy,97,1991-02-15,Universal Pictures,52487045,23000000,5.385,278,9.238,David S. Ward,Male
tt0101635,11894,Curly Sue,PG,Comedy,101,1991-10-25,Hughes Entertainment,33691313,NA,6.418,502,21.354,John Hughes,Male
tt0101787,9079,Dying Young,R,Drama,111,1991-06-20,20th Century Fox,82264675,18000000,6.7,424,13.727,Joel Schumacher,Male
tt0101969,13697,Grand Canyon,R,Drama,134,1991-12-25,20th Century Fox,40991329,NA,6.436,180,9.51,Lawrence Kasdan,Male
tt0102175,1713,Jungle Fever,R,Drama,132,1991-06-07,40 Acres and a Mule Filmworks,32482682,14000000,6.388,267,11.444,Spike Lee,Male
tt0101764,9594,Double Impact,R,Thriller,110,1991-07-31,Stone Group Pictures,30102717,15000000,6.097,978,34.477,Sheldon Lettich,Male
tt0102250,2107,L.A. Story,PG-13,Comedy,95,1991-02-08,TriStar Pictures,28862081,NA,6.44,301,13.671,Mick Jackson,Male
tt0101694,28455,Deceived,PG-13,Thriller,104,1991-09-27,Touchstone Pictures,28738096,NA,5.68,100,9.306,Damian Harris,Male
tt0102517,20704,Necessary Roughness,PG-13,Comedy,108,1991-09-27,Paramount,26255594,NA,5.486,109,10.032,Stan Dragoti,Male
tt0102004,11384,The Hard Way,R,Action,111,1991-03-08,The Badham-Cohen Group,65595485,24000000,6.156,379,16.473,John Badham,Male
tt0102609,6463,Other People's Money,R,Comedy,103,1991-10-18,Warner Bros. Pictures,25682090,NA,6.102,127,8.331,Norman Jewison,Male
tt0101757,15413,Don't Tell Mom the Babysitter's Dead,PG-13,Comedy,105,1991-06-07,Outlaw Productions,25196249,10000000,6.132,400,17.728,Stephen Herek,Male
tt0102719,28597,Problem Child 2,PG-13,Comedy,90,1991-07-03,Imagine Entertainment,32704700,15000000,5.839,576,28.066,Brian Levant,Male
tt0102316,11521,Little Man Tate,PG,Drama,99,1991-09-06,Orion Pictures,25010896,10000000,6.531,262,12.759,Jodie Foster,Female
tt0101590,15771,Class Action,R,Drama,105,1991-03-15,Interscope Communications,24277858,NA,6.328,145,11.126,Michael Apted,Male
tt0105121,13122,The People Under the Stairs,R,Horror,103,1991-11-01,Universal Pictures,31400000,6000000,6.6,616,14.322,Wes Craven,Male
tt0100029,9399,Lionheart,R,Action,105,1990-06-07,Universal Pictures,24271196,6000000,6.518,962,40.063,Sheldon Lettich,Male
tt0102603,11890,Oscar,PG,Comedy,109,1991-04-26,Joseph S. Vecchio Entertainment,23562716,35000000,6.276,471,15.233,John Landis,Male
tt0101912,3784,Frankie and Johnny,R,Drama,118,1991-10-11,Paramount,22773535,29000000,6.71,511,16.967,Garry Marshall,Male
tt0102729,19065,Pure Luck,PG,Comedy,96,1991-08-09,Universal Pictures,24941969,17010000,5.5,116,10.679,Nadia Tass,Female
tt0101329,10380,An American Tail: Fievel Goes West,G,Comedy,75,1991-11-21,Amblin Entertainment,40766041,NA,6.29,679,23.2,Simon Wells,Male
tt0102598,2611,Only the Lonely,PG-13,Comedy,104,1991-05-24,Hughes Entertainment,25092802,NA,6.02,150,9.501,Chris Columbus,Male
tt0102789,9546,Ricochet,R,Crime,109,1991-10-04,HBO,21760000,NA,6.079,291,15.982,Russell Mulcahy,Male
tt0101846,16820,F/X2,PG-13,Action,108,1991-04-16,Orion Pictures,21082165,16400000,6.4,253,11.461,Richard Franklin,Male
tt0102460,21219,Mobsters,R,Action,104,1991-07-26,Universal Pictures,20246790,23000000,6.224,165,11.363,Michael Karbelnikoff,Male
tt0102065,16096,House Party 2,R,Comedy,94,1991-10-23,New Line Cinema,19438638,NA,5.25,94,8.139,Doug McHenry,Male
tt0102469,30815,Mortal Thoughts,R,Mystery,104,1991-04-19,Columbia Pictures,18800000,8000000,5.628,169,15.919,Alan Rudolph,Male
tt0102631,68430,Paradise,PG-13,Drama,111,1991-09-18,Touchstone Pictures,18634643,34000000,6.25,52,6.339,Mary Agnes Donoghue,NA
tt0101902,25221,For the Boys,R,Drama,138,1991-11-22,All Girl Productions,23202444,40000000,6.3,69,8.665,Mark Rydell,Male
tt0100240,34636,The NeverEnding Story II: The Next Chapter,PG,Drama,89,1990-10-25,Dieter Geissler Filmproduktion,16283667,32000000,5.7,760,24.948,George T. Miller,Male
tt0102070,9292,Hudson Hawk,R,Action,100,1991-05-23,TriStar Pictures,17218080,65000000,5.7,928,21.187,Michael Lehmann,Male
tt0101698,12186,Defending Your Life,PG,Comedy,112,1991-03-22,Geffen Pictures,16400000,NA,6.972,246,11.573,Albert Brooks,Male
tt0101453,12647,Billy Bathgate,R,Crime,106,1991-11-01,Touchstone Pictures,15565363,48000000,5.776,203,13.556,Robert Benton,Male
tt0102034,8010,Highlander II: The Quickening,R,Fantasy,90,1991-01-13,Davis-Panzer Productions,15600000,34000000,4.74,795,16.116,Russell Mulcahy,Male
tt0103016,10261,Switch,R,Fantasy,104,1991-05-10,Cinema Plus,15545943,NA,5.9,208,22.181,Blake Edwards,Male
tt0102220,31696,A Kiss Before Dying,R,Mystery,95,1991-04-26,Kellgate Limited,15400000,NA,5.536,111,9.575,James Dearden,Male
tt0099816,71805,Håkon Håkonsen,PG,Adventure,92,1990-10-03,Walt Disney Pictures,15024232,8500000,6.533,60,1.984,Nils Gaup,Male
tt0103112,10750,Toy Soldiers,R,Action,112,1991-04-24,TriStar Pictures,15100000,10000000,6.401,298,15.88,Daniel Petrie Jr.,Male
tt0102370,10174,Madonna: Truth or Dare,R,Music,119,1991-05-10,Propaganda Films,15014252,NA,6.176,142,9.794,Alek Keshishian,Male
tt0103956,11187,Child's Play 3,R,Horror,90,1991-08-30,Universal Pictures,20560255,13000000,5.9,1463,36.924,Jack Bender,Male
tt0101605,11663,The Commitments,R,Comedy,118,1991-08-14,Beacon Pictures,14919570,12000000,7.269,502,10.501,Alan Parker,Male
tt0102590,39233,Once Around,R,Comedy,115,1991-01-18,Universal Pictures,14851083,NA,6,50,4.474,Lasse Hallström,Male
tt0101301,13644,All I Want For Christmas,G,Family,92,1991-11-08,Paramount,14812000,NA,5.674,109,8.788,Rob Lieberman,Male
tt0102555,9585,Not Without My Daughter,PG-13,Drama,116,1991-01-11,Pathé Entertainment,14789113,NA,6.6,274,15.223,Brian Gilbert,Male
tt0099587,18886,Flight of the Intruder,PG-13,Action,115,1991-01-18,Paramount,14587732,35000000,5.557,106,15.751,John Milius,Male
tt0101821,32685,Ernest Scared Stupid,PG,Comedy,91,1991-10-11,Touchwood Pacific Partners 1,14143280,NA,5.171,164,11.851,John Cherry,Male
tt0102655,34421,The Perfect Weapon,R,Action,83,1991-03-15,Paramount,14061361,10000000,6.1,103,8.223,Mark DiSalle,Male
tt0101775,10379,Drop Dead Fred,PG-13,Comedy,103,1991-04-19,New Line Cinema,13878334,6788000,5.892,337,13.101,Ate de Jong,Male
tt0102411,31633,The Marrying Man,R,Action,116,1991-04-05,Hollywood Pictures,12454768,26000000,5.582,104,11.403,Jerry Rees,NA
tt0102900,2071,Shattered,R,Mystery,98,1991-10-11,Palace Pictures,11500000,22000000,6.137,179,13.588,Wolfgang Petersen,Male
tt0101545,16270,Career Opportunities,PG-13,Romance,83,1991-03-29,Hughes Entertainment,11336986,6000000,6.878,581,29.47,Bryan Gordon,Male
tt0102593,71142,One Good Cop,R,Action,104,1991-05-03,Silver Screen Partners IV,11276846,4000000,5.631,84,8.605,Heywood Gould,Male
tt0103184,41805,V.I. Warshawski,R,Crime,89,1991-07-26,Hollywood Pictures,11128309,NA,4.755,98,11.422,Jeff Kanew,Male
tt0103007,53287,The Super,R,Comedy,84,1991-10-04,JVC,11000863,22000000,5.863,102,8.512,Rod Daniel,Male
tt0102749,41780,A Rage in Harlem,R,Crime,115,1991-05-03,Palace Pictures,10400000,8000000,5.438,48,5.534,Bill Duke,Male
tt0102011,17956,"He Said, She Said",PG-13,Comedy,115,1991-02-22,Paramount,9804775,15000000,5.9,114,12.099,Ken Kwapis,Male
tt0101523,20096,The Butcher's Wife,PG-13,Fantasy,107,1991-10-25,Paramount,9689816,NA,5.652,161,11.083,Terry Hughes,Male
tt0102849,47762,Scenes from a Mall,R,Comedy,89,1991-02-22,Silver Screen Partners IV,9563393,3000000,5.147,68,7.057,Paul Mazursky,Male
tt0101984,22423,Guilty by Suspicion,PG-13,Drama,100,1991-03-15,Warner Bros. Pictures,9480198,13000000,6.5,137,12.449,Irwin Winkler,Male
tt0101492,32146,Body Parts,R,Horror,88,1991-08-02,Vista Street Entertainment,9188150,NA,5.839,109,8.252,Eric Red,Male
tt0102984,21338,Stone Cold,R,Action,92,1991-05-17,Stone Group Pictures,9000000,25000000,6.102,166,13.45,Craig R. Baxley,Male
tt0098622,11342,Warlock,R,Horror,103,1989-06-01,New World Pictures,9094451,7000000,6.284,357,14.815,Steve Miner,Male
tt0102279,56120,Late for Dinner,PG,Drama,99,1991-09-20,New Line Cinema,8906823,NA,5.571,21,2.693,W.D. Richter,Male
tt0101891,29475,The Five Heartbeats,R,Drama,121,1991-03-29,20th Century Fox,8750400,NA,7.183,59,8.99,Robert Townsend,Male
tt0101455,16790,Bingo,PG,Action,90,1991-08-09,TriStar Pictures,8667684,10000000,5,89,9.093,Matthew Robbins,Male
tt0102558,11933,Nothing but Trouble,PG-13,Comedy,94,1991-02-15,Applied Action,8500000,40000000,5.274,325,13.99,Dan Aykroyd,Male
tt0101465,41784,Black Robe,R,Adventure,101,1991-10-04,Samson Productions,8211952,11000000,6.564,94,9.715,Bruce Beresford,Male
tt0102095,22434,If Looks Could Kill,PG-13,Action,88,1991-03-15,Warner Bros. Pictures,7788597,NA,6.141,153,12.605,William Dear,Male
tt0102996,45147,Strictly Business,PG-13,Comedy,84,1991-11-08,Island World,7683267,NA,5.379,29,3.891,Kevin Hooks,Male
tt0102005,2453,Harley Davidson and the Marlboro Man,R,Action,98,1991-08-23,Krisjair,7434726,23000000,6.315,381,20.833,Simon Wincer,Male
tt0103262,23438,Wild Hearts Can't Be Broken,G,Drama,88,1991-05-24,Walt Disney Pictures,7294835,NA,7.394,94,9.032,Steve Miner,Male
tt0102820,20289,Rush,R,Crime,120,1991-12-22,The Zanuck Company,7241350,NA,6.7,117,8.935,Lili Fini Zanuck,Female
tt0103003,11504,Suburban Commando,PG,Action,88,1991-10-04,New Line Cinema,8000000,11000000,4.7,158,8.567,Burt Kennedy,Male
tt0099397,41787,Defenseless,R,Thriller,104,1991-08-23,New Visions Pictures,6413375,NA,4.9,25,3.745,Martin Campbell,Male
tt0102494,468,My Own Private Idaho,R,Drama,104,1991-02-01,New Line Cinema,6400000,2500000,7.052,1058,22.02,Gus Van Sant,Male
tt0102753,32221,Rambling Rose,R,Drama,112,1991-09-10,Seven Arts Pictures,6266621,7500000,6.2,64,11.61,Martha Coolidge,Female
tt0102500,53027,Mystery Date,PG-13,Comedy,97,1991-08-16,Orion Pictures,6166819,NA,5.892,48,5.293,Jonathan Wacks,Male
tt0101410,290,Barton Fink,R,Comedy,117,1991-08-01,Working Title Films,6153939,9000000,7.5,1568,17.608,Joel Coen,Male
tt0099776,8996,Europa Europa,R,History,112,1990-11-14,Telmar Film International,5575304,NA,7.3,233,16.276,Agnieszka Holland,Female
tt0101701,28117,Delirious,PG,Fantasy,96,1991-08-09,Metro-Goldwyn-Mayer,5546827,18000000,5.6,111,6.359,Tom Mankiewicz,Male
tt0102322,61435,Livin' Large!,R,Comedy,96,1991-09-20,Samuel Goldwyn Company,5467959,NA,5.8,10,1.546,Michael Schultz,Male
tt0101831,45096,Eve of Destruction,R,Science Fiction,99,1991-01-18,Interscope Communications,5451119,13000000,4.5,46,4.205,Duncan Gibbins,Male
tt0102573,88818,The Object of Beauty,R,Drama,103,1991-04-12,Avenue Pictures,5136192,NA,5.4,34,5.364,Michael Lindsay-Hogg,Male
tt0100263,9322,Nikita,R,Action,117,1990-02-21,Gaumont,5000000,8538703,7.1,1804,23,Luc Besson,Male
tt0103128,56385,True Identity,R,Comedy,93,1991-08-23,Sandollar Productions,4693236,NA,5.571,28,5.634,Charles Lane,Male
tt0102045,31544,The Hitman,R,Action,95,1991-05-01,Twilight Motion Picture Seven Ltd. Partnership,4654288,NA,5.267,75,8.564,Aaron Norris,Male
tt0101786,25330,Dutch,PG-13,Comedy,107,1991-07-19,Hughes Entertainment,4603929,17000000,6.4,191,9.469,Peter Faiman,Male
tt0102818,48129,Run,R,Action,91,1991-02-01,Silver Screen Partners IV,4409328,16000000,6.33,50,4.127,Geoff Burrowes,NA
tt0102014,54405,Hear My Song,R,Comedy,104,1991-12-27,Miramax,4313473,NA,5.981,26,3.91,Peter Chelsom,Male
tt0102690,39875,Popcorn,R,Comedy,91,1991-02-01,Movie Partners,4205000,NA,5.7,127,8.837,Alan Ormsby,Male
tt0102303,6524,Life Stinks,PG-13,Comedy,92,1991-06-05,Metro-Goldwyn-Mayer,4102526,NA,5.5,181,11.274,Mel Brooks,Male
tt0102103,17990,Impromptu,PG-13,Drama,107,1991-04-12,Les Films Ariane,4076211,NA,6,49,7.454,James Lapine,Male
tt0101357,15254,Antarctica: An Adventure of a Different Nature,Not Rated,Documentary,39,1991-10-18,IMAX,4075362,NA,5.9,8,2.844,John Weiley,Male
tt0100332,31225,Paris Is Burning,R,Documentary,78,1991-03-13,Art Matters Inc.,3800000,500000,8,437,16.32,Jennie Livingston,Female
tt0102395,34376,Mannequin Two: On the Move,PG,Fantasy,95,1991-05-17,Gladden Entertainment,3800000,13000000,5.752,139,19.111,Stewart Raffill,Male
tt0102493,122937,My Heroes Have Always Been Cowboys,PG,Western,106,1991-03-01,Samuel Goldwyn Company,3603615,NA,6.3,8,3.514,Stuart Rosenberg,Male
tt0102913,25674,Shout,PG-13,Drama,89,1991-10-04,Robert Simonds Productions,3500000,NA,5.728,36,4.3,Jeffrey Hornaday,Male
tt0102048,22828,Homicide,R,Drama,102,1991-05-28,Bison Films,2900000,11000000,6.234,126,9.355,David Mamet,Male
tt0101356,23303,Another You,R,Comedy,94,1991-07-26,TriStar Pictures,2900000,17000000,5.314,86,11.679,Maurice Phillips,Male
tt0102388,17474,The Man in the Moon,PG-13,Drama,99,1991-09-30,Metro-Goldwyn-Mayer,2853801,1237669,7.338,259,14.652,Robert Mulligan,Male
tt0102782,13888,Return to the Blue Lagoon,PG-13,Adventure,98,1991-08-02,Price Entertainment,2807854,11000000,6.232,1127,31.189,William A. Graham,Male
tt0102989,94072,Straight Out of Brooklyn,R,Drama,91,1991-05-22,Samuel Goldwyn Company,2712328,NA,5.9,7,1.185,Matty Rich,Male
tt0102511,2742,Naked Lunch,R,Crime,115,1991-12-27,Nippon Film Development and Finance,2641357,16000000,7.024,989,21.42,David Cronenberg,Male
tt0102915,13154,Showdown in Little Tokyo,R,Action,79,1991-08-23,Original Pictures,2275557,8000000,6.395,434,23.161,Mark L. Lester,Male
tt0101252,43267,29th Street,R,Comedy,101,1991-11-01,20th Century Fox,2120564,NA,6.922,32,2.86,George Gallo,Male
tt0101531,28553,Cadence,PG-13,Drama,97,1990-11-16,The Movie Group,2070871,NA,6.675,83,6.51,Martin Sheen,Male
tt0101765,1600,La Double Vie de Véronique,R,Drama,98,1991-05-15,Sidéral Productions,1999955,NA,7.5,723,23.417,Krzysztof Kieślowski,Male
tt0099902,41821,菊豆,PG-13,Drama,95,1990-04-21,China Film Co-Production Corporation,1986433,NA,7.28,134,11.363,Zhang Yimou,Male
tt0102368,2528,Madame Bovary,PG-13,Romance,143,1991-04-03,Conseil Régional de Haute Normandie,1942423,NA,6.3,122,14.715,Claude Chabrol,Male
tt0054331,967,Spartacus,PG-13,History,197,1960-10-13,Bryna Productions,60000000,12000000,7.546,2010,46.298,Stanley Kubrick,Male
tt0102722,5048,Prospero's Books,R,Fantasy,120,1991-08-30,Caméra One,1750301,1738125,6.795,88,5.838,Peter Greenaway,Male
tt0100681,45799,Stanno tutti bene,PG-13,Drama,118,1990-09-19,TF1 Films Production,1745470,NA,7.243,139,6.906,Giuseppe Tornatore,Male
tt0099669,12716,La Gloire de mon Père,G,Adventure,105,1990-08-29,Gaumont,1730856,NA,7.361,284,10.325,Yves Robert,Male
tt0103030,8222,Tacones lejanos,R,Drama,114,1991-10-23,El Deseo,1710057,NA,7.098,382,15.765,Pedro Almodóvar,Male
tt0033467,15,Citizen Kane,PG,Mystery,119,1941-04-17,Mercury Productions,23218000,839727,8,5192,32.701,Orson Welles,Male
tt0103129,18317,Truly Madly Deeply,PG,Fantasy,106,1991-05-03,Winston,1554742,NA,6.934,91,8.521,Anthony Minghella,Male
tt0100024,36843,Life Is Sweet,R,Comedy,103,1990-11-15,Thin Man Films,1500000,NA,6.952,147,8.924,Mike Leigh,Male
tt0101606,32074,Company Business,PG-13,Action,98,1991-09-06,Metro-Goldwyn-Mayer,1501785,NA,5.246,65,7.806,Nicholas Meyer,Male
tt0099266,12717,Le château de ma mère,PG,Adventure,99,1990-10-26,Gaumont,1477071,NA,7.194,263,9.932,Yves Robert,Male
tt0102458,123772,Mister Johnson,PG-13,Drama,101,1990-09-08,NA,1464242,NA,6.28,25,5.415,Bruce Beresford,Male
tt0099166,52560,Book of Love,NA,Comedy,82,1990-08-03,New Line Cinema,1382259,NA,5.563,16,2.104,Robert Shaye,Male
tt0101373,51515,At Play in the Fields of the Lord,R,Drama,189,1991-12-06,Universal Pictures,1345903,36000000,6.39,41,8.73,Héctor Babenco,Male
tt0101588,1772,City of Hope,R,Drama,129,1991-10-11,Esperanza Films Inc.,1345015,NA,6.883,30,5.397,John Sayles,Male
tt0102015,4539,Hearts of Darkness: A Filmmaker's Apocalypse,R,Documentary,96,1991-11-27,American Zoetrope,1318449,NA,7.892,333,10.236,Fax Bahr,Male
tt0102757,1411,The Rapture,R,Mystery,100,1991-10-04,Fine Line Features,1300000,3000000,5.7,69,4.892,Michael Tolkin,Male
tt0102202,24993,Kickboxer 2: The Road Back,R,Action,89,1991-01-30,Kings Road Entertainment,1250712,89,5.471,172,12.284,Albert Pyun,Male
tt0099292,41925,The Comfort of Strangers,R,Thriller,107,1990-11-01,Sovereign Pictures,1244381,NA,5.764,104,11.631,Paul Schrader,Male
tt0102943,14022,Slacker,R,Drama,97,1991-07-05,Detour Filmproduction,1228108,23000,6.729,269,9.09,Richard Linklater,Male
tt0101615,1496,Cool as Ice,PG,Romance,91,1991-10-18,Universal Pictures,1193062,6000000,5.012,165,16.476,David Kellogg,Male
tt0103303,31922,Year of the Gun,R,Action,111,1991-09-10,J&M Entertainment,1182273,15000000,4.938,48,4.933,John Frankenheimer,Male
tt0103157,87451,The Unborn,R,Horror,85,1991-03-29,Concorde-New Horizons,1159888,NA,4.9,35,7.424,Rodman Flender,Male
tt0099341,121895,Daddy Nostalgie,PG,Drama,105,1990-09-05,Little Bear,1108429,NA,7.1,16,3.989,Bertrand Tavernier,Male
tt0102181,2297,Kafka,PG-13,Drama,98,1991-11-15,Renn Productions,1059071,11000000,6.316,125,10.579,Steven Soderbergh,Male
tt0099040,2891,An Angel at My Table,R,Drama,158,1990-09-20,Australian Broadcasting Corporation,1054638,NA,7.1,140,8.276,Jane Campion,Female
tt0103253,20712,Whore,NC-17,Drama,85,1991-06-21,Trimark Pictures,1008404,NA,5.28,86,11.642,Ken Russell,Male
tt0101358,58100,Antonia and Jane,R,Drama,77,1990-01-01,BBC,1002078,NA,6.2,5,1.155,Beeban Kidron,Female
tt0102428,117825,Meeting Venus,PG-13,Comedy,119,1991-11-15,Enigma Productions,1000348,NA,5.8,18,1.956,István Szabó,Male
tt0103039,83985,Talkin' Dirty After Dark,R,Comedy,89,1991-08-16,New Line Cinema,978000,NA,4,9,3.69,Topper Carew,NA
tt0105526,32045,The Taking of Beverly Hills,R,Action,96,1991-10-10,Nelson Entertainment,939277,19000000,5.257,37,3.89,Sidney J. Furie,Male
tt0101412,27549,Beastmaster 2: Through the Portal of Time,PG-13,Action,107,1991-06-08,Les Films 21,869325,6000000,4.7,58,7.267,Sylvio Tabet,NA
tt0403017,490394,Fast Food Matador,5m,NA,5,1991-08-28,Buzzco Associates,862309,NA,5,1,0.6,Candy Kugel,NA
tt0102450,41802,The Miracle,R,Drama,97,1991-04-05,Cineplex Odeon Films,835519,NA,5.8,18,1.863,Neil Jordan,Male
tt0101458,10341,Bis ans Ende der Welt,R,Drama,158,1991-09-12,Wim Wenders Stiftung,829625,23000000,6.9,181,13.467,Wim Wenders,Male
tt0102687,47620,Poison,Unrated,Drama,85,1991-04-05,Poison L.P.,609524,250000,6.204,71,5.436,Todd Haynes,Male
tt0100151,48745,Mindwalk,PG,Drama,111,1990-09-09,Mindwalk,774048,NA,6.733,45,4.502,Bernt Amadeus Capra,Male
tt0098390,56166,Storia di ragazzi e di ragazze,1h 32m,Drama,87,1989-01-01,Duea Film,741221,NA,6.95,10,1.206,Pupi Avati,Male
tt0100519,18971,Rosencrantz & Guildenstern Are Dead,PG,Comedy,117,1991-02-08,Thirteen,739104,NA,6.953,268,6.317,Tom Stoppard,Male
tt0100774,123938,Thousand Pieces of Gold,PG-13,Drama,105,1991-04-26,NA,717772,NA,6.5,8,2.248,Nancy Kelly,NA
tt0101726,37891,Andrew Dice Clay: Dice Rules,NC-17,Comedy,85,1991-05-17,Seven Arts Pictures,637327,NA,6.5,6,1.171,Jay Dubin,Male
tt0102741,49792,Queens Logic,R,Comedy,100,1991-02-01,Seven Arts Pictures,612781,12000000,5.9,31,3.889,Steve Rash,Male
tt0100747,6444,Tatie Danielle,PG-13,Comedy,111,1990-04-04,Les Productions du Champ Poirier,604624,NA,6.521,211,5.932,Étienne Chatiliez,Male
tt0102691,79927,The Pope Must Die,R,Comedy,96,1991-06-21,British Screen Productions,582510,NA,4.875,20,3.073,Peter Richardson,Male
tt0102864,41803,The Search for Signs of Intelligent Life in the Universe,PG-13,Comedy,120,1991-09-27,NA,579854,NA,8.8,4,1.217,John Bailey,Male
tt0100488,292026,Rich Girl,R,Drama,96,1991-05-03,Far West,561000,NA,10,1,1.206,Joel Bender,Male
tt0101998,74395,Hangin' with the Homeboys,R,Comedy,89,1991-04-05,New Line Cinema,532933,NA,5.979,24,2.579,Joseph B. Vasquez,Male
tt0102888,123937,"Sex, Drugs, Rock & Roll",R,Documentary,96,1991-09-06,NA,530392,NA,6.2,6,2.559,John McNaughton,Male
tt0101991,20645,八月の狂詩曲,PG,Comedy,98,1991-05-25,Kurosawa Production,516431,NA,7.179,130,10.395,Akira Kurosawa,Male
tt0103639,812,Aladdin,G,Animation,95,1992-11-25,Walt Disney Pictures,504050219,28000000,7.651,10764,108.59,Ron Clements,Male
tt0103776,364,Batman Returns,PG-13,Action,126,1992-06-19,Warner Bros. Pictures,280000000,80000000,6.9,6149,45.066,Tim Burton,Male
tt0104431,772,Home Alone 2: Lost in New York,PG,Comedy,120,1992-11-19,20th Century Fox,358994850,18000000,6.731,9105,113.72,Chris Columbus,Male
tt0104714,943,Lethal Weapon 3,R,Adventure,118,1992-05-15,Silver Pictures,321700000,35000000,6.706,2721,42.717,Richard Donner,Male
tt0104257,881,A Few Good Men,R,Drama,138,1992-12-11,David Brown Productions,243240178,40000000,7.529,3316,40.177,Rob Reiner,Male
